int	int	DTItemNum	int	int	int	int	int	int	int	int	int	string
1019032	32	2:23432	1	0	0	28	0	20	0	0	10	
1019033	33	2:24157	1	0	0	28	10	0	10	0	0	
1019034	34	2:24911	1	0	0	28	0	21	0	0	10	
1019035	35	2:25636	1	0	0	32	11	0	11	0	0	
1019036	36	2:26361	1	0	0	32	0	22	0	0	11	
1019037	37	2:27086	1	0	0	32	11	0	11	0	0	
1019038	38	2:27840	1	0	0	32	0	23	0	0	11	
1019039	39	2:28565	1	0	0	32	12	0	12	0	0	
1019040	40	2:29290	1	200	10	36	0	24	0	0	12	
1019041	41	2:30015	1	0	0	36	12	0	12	0	0	
1019042	42	2:30769	1	0	0	36	0	25	0	0	12	
1019043	43	2:31494	1	0	0	36	13	0	13	0	0	
1019044	44	2:32219	1	0	0	36	0	26	0	0	13	
1019045	45	2:32944	1	0	0	40	13	0	13	0	0	
1019046	46	2:33698	1	0	0	40	0	27	0	0	13	
1019047	47	2:34423	1	0	0	40	14	0	14	0	0	
1019048	48	2:35148	1	0	0	40	0	28	0	0	14	
1019049	49	2:35873	1	0	0	40	14	0	14	0	0	
1019050	50	2:36598	1	200	10	44	0	29	0	0	14	
1019051	51	2:37352	1	0	0	44	15	0	15	0	0	
1019052	52	2:38077	1	0	0	44	0	30	0	0	15	
1019053	53	2:38802	1	0	0	44	15	0	15	0	0	
1019054	54	2:39527	1	0	0	44	0	31	0	0	15	
1019055	55	2:40281	1	0	0	48	16	0	16	0	0	
1019056	56	2:41006	1	0	0	48	0	32	0	0	16	
1019057	57	2:41731	1	0	0	48	16	0	16	0	0	
1019058	58	2:42456	1	0	0	48	0	33	0	0	16	
1019059	59	2:43210	1	0	0	48	17	0	17	0	0	
1019060	60	2:87870	1	200	10	52	0	34	0	0	17	
1019061	61	2:89320	1	0	0	52	17	0	17	0	0	
1019062	62	2:90770	1	0	0	52	0	35	0	0	17	
1019063	63	2:92278	1	0	0	52	18	0	18	0	0	
1019064	64	2:93728	1	0	0	52	0	36	0	0	18	
1019065	65	2:95178	1	0	0	56	18	0	18	0	0	
1019066	66	2:96628	1	0	0	56	0	37	0	0	18	
1019067	67	2:98136	1	0	0	56	19	0	19	0	0	
1019068	68	2:99586	1	0	0	56	0	38	0	0	19	
1019069	69	2:101036	1	0	0	56	19	0	19	0	0	
1019070	70	2:102486	1	200	10	60	0	39	0	0	19	
1019071	71	2:103994	0	0	0	60	20	0	20	0	0	
1019072	72	2:105444	0	0	0	60	0	40	0	0	20	
1019073	73	2:106894	0	0	0	60	20	0	20	0	0	
1019074	74	2:108344	0	0	0	60	0	41	0	0	20	
1019075	75	2:109794	0	0	0	64	20	0	20	0	0	
1019076	76	2:111302	0	0	0	64	0	42	0	0	21	
1019077	77	2:112752	0	0	0	64	21	0	21	0	0	
1019078	78	2:114202	0	0	0	64	0	43	0	0	21	
1019079	79	2:115652	0	0	0	64	21	0	21	0	0	
1019080	80	2:175740	0	200	10	68	0	44	0	0	22	
1019081	81	2:177915	0	0	0	68	22	0	22	0	0	
1019082	82	2:180090	0	0	0	68	0	45	0	0	22	
1019083	83	2:182265	0	0	0	68	22	0	22	0	0	
1019084	84	2:184527	0	0	0	68	0	46	0	0	23	
1019085	85	2:186702	0	0	0	72	23	0	23	0	0	
1019086	86	2:188877	0	0	0	72	0	47	0	0	23	
1019087	87	2:191052	0	0	0	72	23	0	23	0	0	
1019088	88	2:193314	0	0	0	72	0	48	0	0	24	
1019089	89	2:195489	0	0	0	72	24	0	24	0	0	
1019090	90	2:197664	0	200	10	76	0	49	0	0	24	
1019091	91	2:199839	0	0	0	76	24	0	24	0	0	
1019092	92	2:202101	0	0	0	76	0	50	0	0	25	
1019093	93	2:204276	0	0	0	76	25	0	25	0	0	
1019094	94	2:206451	0	0	0	76	0	51	0	0	25	
1019095	95	2:208626	0	0	0	80	25	0	25	0	0	
1019096	96	2:210888	0	0	0	80	0	52	0	0	26	
1019097	97	2:213063	0	0	0	80	26	0	26	0	0	
1019098	98	2:215238	0	0	0	80	0	53	0	0	26	
1019099	99	2:217413	0	0	0	80	26	0	26	0	0	
1019100	100	2:292784	0	200	10	84	0	54	0	0	27	
1019101	101	2:295800	0	0	0	84	27	0	27	0	0	
1019102	102	2:298700	0	0	0	84	0	55	0	0	27	
1019103	103	2:301600	0	0	0	84	27	0	27	0	0	
1019104	104	2:304500	0	0	0	84	0	56	0	0	28	
1019105	105	2:307516	0	0	0	88	28	0	28	0	0	
1019106	106	2:310416	0	0	0	88	0	57	0	0	28	
1019107	107	2:313316	0	0	0	88	28	0	28	0	0	
1019108	108	2:316216	0	0	0	88	0	58	0	0	29	
1019109	109	2:319232	0	0	0	88	29	0	29	0	0	
1019110	110	2:322132	0	200	10	92	0	59	0	0	29	
1019111	111	2:325032	0	0	0	92	29	0	29	0	0	
1019112	112	2:327932	0	0	0	92	0	60	0	0	30	
1019113	113	2:330948	0	0	0	92	30	0	30	0	0	
1019114	114	2:333848	0	0	0	92	0	61	0	0	30	
1019115	115	2:336748	0	0	0	96	30	0	30	0	0	
1019116	116	2:339648	0	0	0	96	0	62	0	0	31	
1019117	117	2:342664	0	0	0	96	31	0	31	0	0	
1019118	118	2:345564	0	0	0	96	0	63	0	0	31	
1019119	119	2:348464	0	0	0	96	31	0	31	0	0	
1019120	120	2:439205	0	200	10	100	0	64	0	0	32	
1019121	121	2:442975	0	0	0	100	32	0	32	0	0	
1019122	122	2:446600	0	0	0	100	0	65	0	0	32	
1019123	123	2:450225	0	0	0	100	32	0	32	0	0	
1019124	124	2:453850	0	0	0	100	0	66	0	0	33	
1019125	125	2:457475	0	0	0	104	33	0	33	0	0	
1019126	126	2:461245	0	0	0	104	0	67	0	0	33	
1019127	127	2:464870	0	0	0	104	33	0	33	0	0	
1019128	128	2:468495	0	0	0	104	0	68	0	0	34	
1019129	129	2:472120	0	0	0	104	34	0	34	0	0	
1019130	130	2:475890	0	200	10	108	0	69	0	0	34	
1019131	131	2:479515	0	0	0	108	34	0	34	0	0	
1019132	132	2:483140	0	0	0	108	0	70	0	0	35	
1019133	133	2:486765	0	0	0	108	35	0	35	0	0	
1019134	134	2:490535	0	0	0	108	0	71	0	0	35	
1019135	135	2:494160	0	0	0	112	35	0	35	0	0	
1019136	136	2:497785	0	0	0	112	0	72	0	0	36	
1019137	137	2:501410	0	0	0	112	36	0	36	0	0	
1019138	138	2:505180	0	0	0	112	0	73	0	0	36	
1019139	139	2:508805	0	0	0	112	36	0	36	0	0	
1019140	140	2:614916	0	200	10	116	0	74	0	0	37	
1019141	141	2:619266	0	0	0	116	37	0	37	0	0	
1019142	142	2:623790	0	0	0	116	0	75	0	0	37	
1019143	143	2:628140	0	0	0	116	37	0	37	0	0	
1019144	144	2:632490	0	0	0	116	0	76	0	0	38	
1019145	145	2:636840	0	0	0	120	38	0	38	0	0	
1019146	146	2:641364	0	0	0	120	0	77	0	0	38	
1019147	147	2:645714	0	0	0	120	38	0	38	0	0	
1019148	148	2:650064	0	0	0	120	0	78	0	0	39	
1019149	149	2:654414	0	0	0	120	39	0	39	0	0	
1019150	150	2:658764	0	200	10	124	0	79	0	0	39	
1019151	151	2:663288	0	0	0	124	39	0	39	0	0	
1019152	152	2:667638	0	0	0	124	0	80	0	0	40	
1019153	153	2:671988	0	0	0	124	40	0	40	0	0	
1019154	154	2:676338	0	0	0	124	0	80	0	0	40	
1019155	155	2:680862	0	0	0	128	40	0	40	0	0	
1019156	156	2:685212	0	0	0	128	0	81	0	0	40	
1019157	157	2:689562	0	0	0	128	41	0	41	0	0	
1019158	158	2:693912	0	0	0	128	0	82	0	0	41	
1019159	159	2:698436	0	0	0	128	41	0	41	0	0	
1019160	160	2:819917	0	200	10	132	0	83	0	0	41	
1019161	161	2:824992	0	0	0	132	42	0	42	0	0	
1019162	162	2:830067	0	0	0	132	0	84	0	0	42	
1019163	163	2:835345	0	0	0	132	42	0	42	0	0	
1019164	164	2:840420	0	0	0	132	0	85	0	0	42	
1019165	165	2:845495	0	0	0	136	43	0	43	0	0	
1019166	166	2:850570	0	0	0	136	0	86	0	0	43	
1019167	167	2:855848	0	0	0	136	43	0	43	0	0	
1019168	168	2:860923	0	0	0	136	0	87	0	0	43	
1019169	169	2:865998	0	0	0	136	44	0	44	0	0	
1019170	170	2:871073	0	200	10	140	0	88	0	0	44	
1019171	171	2:876351	0	0	0	140	44	0	44	0	0	
1019172	172	2:881426	0	0	0	140	0	89	0	0	44	
1019173	173	2:886501	0	0	0	140	45	0	45	0	0	
1019174	174	2:891576	0	0	0	140	0	90	0	0	45	
1019175	175	2:896651	0	0	0	144	45	0	45	0	0	
1019176	176	2:901929	0	0	0	144	0	91	0	0	45	
1019177	177	2:907004	0	0	0	144	46	0	46	0	0	
1019178	178	2:912079	0	0	0	144	0	92	0	0	46	
1019179	179	2:917154	0	0	0	144	46	0	46	0	0	
1019180	180	2:1054208	0	200	10	148	0	93	0	0	46	
1019181	181	2:1060008	0	0	0	148	47	0	47	0	0	
1019182	182	2:1065808	0	0	0	148	0	94	0	0	47	
1019183	183	2:1071608	0	0	0	148	47	0	47	0	0	
1019184	184	2:1077640	0	0	0	148	0	95	0	0	47	
1019185	185	2:1083440	0	0	0	152	48	0	48	0	0	
1019186	186	2:1089240	0	0	0	152	0	96	0	0	48	
1019187	187	2:1095040	0	0	0	152	48	0	48	0	0	
1019188	188	2:1101072	0	0	0	152	0	97	0	0	48	
1019189	189	2:1106872	0	0	0	152	49	0	49	0	0	
1019190	190	2:1112672	0	200	10	156	0	98	0	0	49	
1019191	191	2:1118472	0	0	0	156	49	0	49	0	0	
1019192	192	2:1124504	0	0	0	156	0	99	0	0	49	
1019193	193	2:1130304	0	0	0	156	50	0	50	0	0	
1019194	194	2:1136104	0	0	0	156	0	100	0	0	50	
1019195	195	2:1141904	0	0	0	160	50	0	50	0	0	
1019196	196	2:1147936	0	0	0	160	0	101	0	0	50	
1019197	197	2:1153736	0	0	0	160	51	0	51	0	0	
1019198	198	2:1159536	0	0	0	160	0	102	0	0	51	
1019199	199	2:1165336	0	0	0	160	51	0	51	0	0	
1019200	200	2:1317528	0	200	10	164	0	103	0	0	51	
1019201	201	2:1324314	0	0	0	164	52	0	52	0	0	
1019202	202	2:1330839	0	0	0	164	0	104	0	0	52	
1019203	203	2:1337364	0	0	0	164	52	0	52	0	0	
1019204	204	2:1343889	0	0	0	164	0	105	0	0	52	
1019205	205	2:1350675	0	0	0	168	53	0	53	0	0	
1019206	206	2:1357200	0	0	0	168	0	106	0	0	53	
1019207	207	2:1363725	0	0	0	168	53	0	53	0	0	
1019208	208	2:1370250	0	0	0	168	0	107	0	0	53	
1019209	209	2:1377036	0	0	0	168	54	0	54	0	0	
1019210	210	2:1383561	0	200	10	172	0	108	0	0	54	
1019211	211	2:1390086	0	0	0	172	54	0	54	0	0	
1019212	212	2:1396611	0	0	0	172	0	109	0	0	54	
1019213	213	2:1403397	0	0	0	172	55	0	55	0	0	
1019214	214	2:1409922	0	0	0	172	0	110	0	0	55	
1019215	215	2:1416447	0	0	0	176	55	0	55	0	0	
1019216	216	2:1422972	0	0	0	176	0	111	0	0	55	
1019217	217	2:1429758	0	0	0	176	56	0	56	0	0	
1019218	218	2:1436283	0	0	0	176	0	112	0	0	56	
1019219	219	2:1442808	0	0	0	176	56	0	56	0	0	
1019220	220	2:1610370	0	200	10	180	0	113	0	0	56	
1019221	221	2:1617910	0	0	0	180	57	0	57	0	0	
1019222	222	2:1625160	0	0	0	180	0	114	0	0	57	
1019223	223	2:1632410	0	0	0	180	57	0	57	0	0	
1019224	224	2:1639660	0	0	0	180	0	115	0	0	57	
1019225	225	2:1646910	0	0	0	184	58	0	58	0	0	
1019226	226	2:1654450	0	0	0	184	0	116	0	0	58	
1019227	227	2:1661700	0	0	0	184	58	0	58	0	0	
1019228	228	2:1668950	0	0	0	184	0	117	0	0	58	
1019229	229	2:1676200	0	0	0	184	59	0	59	0	0	
1019230	230	2:1683740	0	200	10	188	0	118	0	0	59	
1019231	231	2:1690990	0	0	0	188	59	0	59	0	0	
1019232	232	2:1698240	0	0	0	188	0	119	0	0	59	
1019233	233	2:1705490	0	0	0	188	60	0	60	0	0	
1019234	234	2:1713030	0	0	0	188	0	120	0	0	60	
1019235	235	2:1720280	0	0	0	192	60	0	60	0	0	
1019236	236	2:1727530	0	0	0	192	0	121	0	0	60	
1019237	237	2:1734780	0	0	0	192	60	0	60	0	0	
1019238	238	2:1742320	0	0	0	192	0	122	0	0	61	
1019239	239	2:1749570	0	0	0	192	61	0	61	0	0	
1019240	240	2:1932502	0	200	10	196	0	123	0	0	61	
1019241	241	2:1940477	0	0	0	196	61	0	61	0	0	
1019242	242	2:1948771	0	0	0	196	0	124	0	0	62	
1019243	243	2:1956746	0	0	0	196	62	0	62	0	0	
1019244	244	2:1964721	0	0	0	196	0	125	0	0	62	
1019245	245	2:1972696	0	0	0	200	62	0	62	0	0	
1019246	246	2:1980990	0	0	0	200	0	126	0	0	63	
1019247	247	2:1988965	0	0	0	200	63	0	63	0	0	
1019248	248	2:1996940	0	0	0	200	0	127	0	0	63	
1019249	249	2:2004915	0	0	0	200	63	0	63	0	0	
1019250	250	2:2012890	0	200	10	204	0	128	0	0	64	
1019251	251	2:2021184	0	0	0	204	64	0	64	0	0	
1019252	252	2:2029159	0	0	0	204	0	129	0	0	64	
1019253	253	2:2037134	0	0	0	204	64	0	64	0	0	
1019254	254	2:2045109	0	0	0	204	0	130	0	0	65	
1019255	255	2:2053403	0	0	0	208	65	0	65	0	0	
1019256	256	2:2061378	0	0	0	208	0	131	0	0	65	
1019257	257	2:2069353	0	0	0	208	65	0	65	0	0	
1019258	258	2:2077328	0	0	0	208	0	132	0	0	66	
1019259	259	2:2085622	0	0	0	208	66	0	66	0	0	
1019260	260	2:2283924	0	200	10	212	0	133	0	0	66	
1019261	261	2:2292624	0	0	0	212	66	0	66	0	0	
1019262	262	2:2301324	0	0	0	212	0	134	0	0	67	
1019263	263	2:2310372	0	0	0	212	67	0	67	0	0	
1019264	264	2:2319072	0	0	0	212	0	135	0	0	67	
1019265	265	2:2327772	0	0	0	216	67	0	67	0	0	
1019266	266	2:2336472	0	0	0	216	0	136	0	0	68	
1019267	267	2:2345520	0	0	0	216	68	0	68	0	0	
1019268	268	2:2354220	0	0	0	216	0	137	0	0	68	
1019269	269	2:2362920	0	0	0	216	68	0	68	0	0	
1019270	270	2:2371620	0	200	10	220	0	138	0	0	69	
1019271	271	2:2380668	0	0	0	220	69	0	69	0	0	
1019272	272	2:2389368	0	0	0	220	0	139	0	0	69	
1019273	273	2:2398068	0	0	0	220	69	0	69	0	0	
1019274	274	2:2406768	0	0	0	220	0	140	0	0	70	
1019275	275	2:2415468	0	0	0	224	70	0	70	0	0	
1019276	276	2:2424516	0	0	0	224	0	141	0	0	70	
1019277	277	2:2433216	0	0	0	224	70	0	70	0	0	
1019278	278	2:2441916	0	0	0	224	0	142	0	0	71	
1019279	279	2:2450616	0	0	0	224	71	0	71	0	0	
1019280	280	2:2664636	0	200	10	228	0	143	0	0	71	
1019281	281	2:2674061	0	0	0	228	71	0	71	0	0	
1019282	282	2:2683486	0	0	0	228	0	144	0	0	72	
1019283	283	2:2692911	0	0	0	228	72	0	72	0	0	
1019284	284	2:2702713	0	0	0	228	0	145	0	0	72	
1019285	285	2:2712138	0	0	0	232	72	0	72	0	0	
1019286	286	2:2721563	0	0	0	232	0	146	0	0	73	
1019287	287	2:2730988	0	0	0	232	73	0	73	0	0	
1019288	288	2:2740790	0	0	0	232	0	147	0	0	73	
1019289	289	2:2750215	0	0	0	232	73	0	73	0	0	
1019290	290	2:2759640	0	200	10	236	0	148	0	0	74	
1019291	291	2:2769065	0	0	0	236	74	0	74	0	0	
1019292	292	2:2778867	0	0	0	236	0	149	0	0	74	
1019293	293	2:2788292	0	0	0	236	74	0	74	0	0	
1019294	294	2:2797717	0	0	0	236	0	150	0	0	75	
1019295	295	2:2807142	0	0	0	240	75	0	75	0	0	
1019296	296	2:2816944	0	0	0	240	0	151	0	0	75	
1019297	297	2:2826369	0	0	0	240	75	0	75	0	0	
1019298	298	2:2835794	0	0	0	240	0	152	0	0	76	
1019299	299	2:2845219	0	0	0	240	76	0	76	0	0	
1019300	300	2:3074232	0	200	10	244	0	153	0	0	76	
1019301	301	2:3084788	0	0	0	244	76	0	76	0	0	
1019302	302	2:3094938	0	0	0	244	0	154	0	0	77	
1019303	303	2:3105088	0	0	0	244	77	0	77	0	0	
1019304	304	2:3115238	0	0	0	244	0	155	0	0	77	
1019305	305	2:3125794	0	0	0	248	77	0	77	0	0	
1019306	306	2:3135944	0	0	0	248	0	156	0	0	78	
1019307	307	2:3146094	0	0	0	248	78	0	78	0	0	
1019308	308	2:3156244	0	0	0	248	0	157	0	0	78	
1019309	309	2:3166800	0	0	0	248	78	0	78	0	0	
1019310	310	2:3176950	0	200	10	252	0	158	0	0	79	
1019311	311	2:3187100	0	0	0	252	79	0	79	0	0	
1019312	312	2:3197250	0	0	0	252	0	159	0	0	79	
1019313	313	2:3207806	0	0	0	252	79	0	79	0	0	
1019314	314	2:3217956	0	0	0	252	0	160	0	0	80	
1019315	315	2:3228106	0	0	0	256	80	0	80	0	0	
1019316	316	2:3238256	0	0	0	256	0	160	0	0	80	
1019317	317	2:3248812	0	0	0	256	80	0	80	0	0	
1019318	318	2:3258962	0	0	0	256	0	161	0	0	80	
1019319	319	2:3269112	0	0	0	256	81	0	81	0	0	
1019320	320	2:3513495	0	200	10	260	0	162	0	0	81	
1019321	321	2:3524805	0	0	0	260	81	0	81	0	0	
1019322	322	2:3535680	0	0	0	260	0	163	0	0	81	
1019323	323	2:3546555	0	0	0	260	82	0	82	0	0	
1019324	324	2:3557430	0	0	0	260	0	164	0	0	82	
1019325	325	2:3568305	0	0	0	264	82	0	82	0	0	
1019326	326	2:3579615	0	0	0	264	0	165	0	0	82	
1019327	327	2:3590490	0	0	0	264	83	0	83	0	0	
1019328	328	2:3601365	0	0	0	264	0	166	0	0	83	
1019329	329	2:3612240	0	0	0	264	83	0	83	0	0	
1019330	330	2:3623550	0	200	10	268	0	167	0	0	83	
1019331	331	2:3634425	0	0	0	268	84	0	84	0	0	
1019332	332	2:3645300	0	0	0	268	0	168	0	0	84	
1019333	333	2:3656175	0	0	0	268	84	0	84	0	0	
1019334	334	2:3667485	0	0	0	268	0	169	0	0	84	
1019335	335	2:3678360	0	0	0	272	85	0	85	0	0	
1019336	336	2:3689235	0	0	0	272	0	170	0	0	85	
1019337	337	2:3700110	0	0	0	272	85	0	85	0	0	
1019338	338	2:3711420	0	0	0	272	0	171	0	0	85	
1019339	339	2:3722295	0	0	0	272	86	0	86	0	0	
1019340	340	2:3982048	0	200	10	276	0	172	0	0	86	
1019341	341	2:3993648	0	0	0	276	86	0	86	0	0	
1019342	342	2:4005712	0	0	0	276	0	173	0	0	86	
1019343	343	2:4017312	0	0	0	276	87	0	87	0	0	
1019344	344	2:4028912	0	0	0	276	0	174	0	0	87	
1019345	345	2:4040512	0	0	0	280	87	0	87	0	0	
1019346	346	2:4052576	0	0	0	280	0	175	0	0	87	
1019347	347	2:4064176	0	0	0	280	88	0	88	0	0	
1019348	348	2:4075776	0	0	0	280	0	176	0	0	88	
1019349	349	2:4087376	0	0	0	280	88	0	88	0	0	
1019350	350	2:4098976	0	200	10	284	0	177	0	0	88	
1019351	351	2:4111040	0	0	0	284	89	0	89	0	0	
1019352	352	2:4122640	0	0	0	284	0	178	0	0	89	
1019353	353	2:4134240	0	0	0	284	89	0	89	0	0	
1019354	354	2:4145840	0	0	0	284	0	179	0	0	89	
1019355	355	2:4157904	0	0	0	288	90	0	90	0	0	
1019356	356	2:4169504	0	0	0	288	0	180	0	0	90	
1019357	357	2:4181104	0	0	0	288	90	0	90	0	0	
1019358	358	2:4192704	0	0	0	288	0	181	0	0	90	
1019359	359	2:4204768	0	0	0	288	91	0	91	0	0	
1019360	360	2:4479891	0	200	10	288	0	182	0	0	91	
1020001	1	2:260	1	0	0	4	2	0	5	0	0	
1020002	2	2:510	1	0	0	4	0	2	0	2	0	
1020003	3	2:760	1	0	0	4	3	0	6	0	0	
1020004	4	2:1010	1	0	0	4	0	3	0	3	0	
1020005	5	2:1270	1	0	0	8	3	0	7	0	0	
1020006	6	2:1520	1	0	0	8	0	3	0	3	0	
1020007	7	2:1770	1	0	0	8	4	0	8	0	0	
1020008	8	2:2020	1	0	0	8	0	4	0	4	0	
1020009	9	2:2280	1	0	0	8	4	0	9	0	0	
1020010	10	2:2530	1	200	10	12	0	4	0	4	0	
1020011	11	2:2780	1	0	0	12	5	0	10	0	0	
1020012	12	2:3030	1	0	0	12	0	5	0	5	0	
1020013	13	2:3290	1	0	0	12	5	0	11	0	0	
1020014	14	2:3540	1	0	0	12	0	5	0	5	0	
1020015	15	2:3790	1	0	0	16	6	0	12	0	0	
1020016	16	2:4040	1	0	0	16	0	6	0	6	0	
1020017	17	2:4300	1	0	0	16	6	0	13	0	0	
1020018	18	2:4550	1	0	0	16	0	6	0	6	0	
1020019	19	2:4800	1	0	0	16	7	0	14	0	0	
1020020	20	2:5050	1	200	10	20	0	7	0	7	0	
1020021	21	2:5310	1	0	0	20	7	0	15	0	0	
1020022	22	2:5560	1	0	0	20	0	7	0	7	0	
1020023	23	2:5810	1	0	0	20	8	0	16	0	0	
1020024	24	2:6060	1	0	0	20	0	8	0	8	0	
1020025	25	2:6310	1	0	0	24	8	0	17	0	0	
1020026	26	2:6570	1	0	0	24	0	8	0	8	0	
1020027	27	2:6820	1	0	0	24	9	0	18	0	0	
1020028	28	2:7070	1	0	0	24	0	9	0	9	0	
1020029	29	2:7320	1	0	0	24	9	0	19	0	0	
1020030	30	2:21982	1	200	10	28	0	9	0	9	0	
1020031	31	2:22707	1	0	0	28	10	0	20	0	0	
1020032	32	2:23432	1	0	0	28	0	10	0	10	0	
1020033	33	2:24157	1	0	0	28	10	0	21	0	0	
1020034	34	2:24911	1	0	0	28	0	10	0	10	0	
1020035	35	2:25636	1	0	0	32	11	0	22	0	0	
1020036	36	2:26361	1	0	0	32	0	11	0	11	0	
1020037	37	2:27086	1	0	0	32	11	0	23	0	0	
1020038	38	2:27840	1	0	0	32	0	11	0	11	0	
1020039	39	2:28565	1	0	0	32	12	0	24	0	0	
1020040	40	2:29290	1	200	10	36	0	12	0	12	0	
1020041	41	2:30015	1	0	0	36	12	0	25	0	0	
1020042	42	2:30769	1	0	0	36	0	12	0	12	0	
1020043	43	2:31494	1	0	0	36	13	0	26	0	0	
1020044	44	2:32219	1	0	0	36	0	13	0	13	0	
1020045	45	2:32944	1	0	0	40	13	0	27	0	0	
1020046	46	2:33698	1	0	0	40	0	13	0	13	0	
1020047	47	2:34423	1	0	0	40	14	0	28	0	0	
1020048	48	2:35148	1	0	0	40	0	14	0	14	0	
1020049	49	2:35873	1	0	0	40	14	0	29	0	0	
1020050	50	2:36598	1	200	10	44	0	14	0	14	0	
1020051	51	2:37352	1	0	0	44	15	0	30	0	0	
1020052	52	2:38077	1	0	0	44	0	15	0	15	0	
1020053	53	2:38802	1	0	0	44	15	0	31	0	0	
1020054	54	2:39527	1	0	0	44	0	15	0	15	0	
1020055	55	2:40281	1	0	0	48	16	0	32	0	0	
1020056	56	2:41006	1	0	0	48	0	16	0	16	0	
1020057	57	2:41731	1	0	0	48	16	0	33	0	0	
1020058	58	2:42456	1	0	0	48	0	16	0	16	0	
1020059	59	2:43210	1	0	0	48	17	0	34	0	0	
1020060	60	2:87870	1	200	10	52	0	17	0	17	0	
1020061	61	2:89320	1	0	0	52	17	0	35	0	0	
1020062	62	2:90770	1	0	0	52	0	17	0	17	0	
1020063	63	2:92278	1	0	0	52	18	0	36	0	0	
1020064	64	2:93728	1	0	0	52	0	18	0	18	0	
1020065	65	2:95178	1	0	0	56	18	0	37	0	0	
1020066	66	2:96628	1	0	0	56	0	18	0	18	0	
1020067	67	2:98136	1	0	0	56	19	0	38	0	0	
1020068	68	2:99586	1	0	0	56	0	19	0	19	0	
1020069	69	2:101036	1	0	0	56	19	0	39	0	0	
1020070	70	2:102486	1	200	10	60	0	19	0	19	0	
1020071	71	2:103994	0	0	0	60	20	0	40	0	0	
1020072	72	2:105444	0	0	0	60	0	20	0	20	0	
1020073	73	2:106894	0	0	0	60	20	0	40	0	0	
1020074	74	2:108344	0	0	0	60	0	20	0	20	0	
1020075	75	2:109794	0	0	0	64	20	0	41	0	0	
1020076	76	2:111302	0	0	0	64	0	21	0	21	0	
1020077	77	2:112752	0	0	0	64	21	0	42	0	0	
1020078	78	2:114202	0	0	0	64	0	21	0	21	0	
1020079	79	2:115652	0	0	0	64	21	0	43	0	0	
1020080	80	2:175740	0	200	10	68	0	22	0	22	0	
1020081	81	2:177915	0	0	0	68	22	0	44	0	0	
1020082	82	2:180090	0	0	0	68	0	22	0	22	0	
1020083	83	2:182265	0	0	0	68	22	0	45	0	0	
1020084	84	2:184527	0	0	0	68	0	23	0	23	0	
1020085	85	2:186702	0	0	0	72	23	0	46	0	0	
1020086	86	2:188877	0	0	0	72	0	23	0	23	0	
1020087	87	2:191052	0	0	0	72	23	0	47	0	0	
1020088	88	2:193314	0	0	0	72	0	24	0	24	0	
1020089	89	2:195489	0	0	0	72	24	0	48	0	0	
1020090	90	2:197664	0	200	10	76	0	24	0	24	0	
1020091	91	2:199839	0	0	0	76	24	0	49	0	0	
1020092	92	2:202101	0	0	0	76	0	25	0	25	0	
1020093	93	2:204276	0	0	0	76	25	0	50	0	0	
1020094	94	2:206451	0	0	0	76	0	25	0	25	0	
1020095	95	2:208626	0	0	0	80	25	0	51	0	0	
1020096	96	2:210888	0	0	0	80	0	26	0	26	0	
1020097	97	2:213063	0	0	0	80	26	0	52	0	0	
1020098	98	2:215238	0	0	0	80	0	26	0	26	0	
1020099	99	2:217413	0	0	0	80	26	0	53	0	0	
1020100	100	2:292784	0	200	10	84	0	27	0	27	0	
1020101	101	2:295800	0	0	0	84	27	0	54	0	0	
1020102	102	2:298700	0	0	0	84	0	27	0	27	0	
1020103	103	2:301600	0	0	0	84	27	0	55	0	0	
1020104	104	2:304500	0	0	0	84	0	28	0	28	0	
1020105	105	2:307516	0	0	0	88	28	0	56	0	0	
1020106	106	2:310416	0	0	0	88	0	28	0	28	0	
1020107	107	2:313316	0	0	0	88	28	0	57	0	0	
1020108	108	2:316216	0	0	0	88	0	29	0	29	0	
1020109	109	2:319232	0	0	0	88	29	0	58	0	0	
1020110	110	2:322132	0	200	10	92	0	29	0	29	0	
1020111	111	2:325032	0	0	0	92	29	0	59	0	0	
1020112	112	2:327932	0	0	0	92	0	30	0	30	0	
1020113	113	2:330948	0	0	0	92	30	0	60	0	0	
1020114	114	2:333848	0	0	0	92	0	30	0	30	0	
1020115	115	2:336748	0	0	0	96	30	0	61	0	0	
1020116	116	2:339648	0	0	0	96	0	31	0	31	0	
1020117	117	2:342664	0	0	0	96	31	0	62	0	0	
1020118	118	2:345564	0	0	0	96	0	31	0	31	0	
1020119	119	2:348464	0	0	0	96	31	0	63	0	0	
1020120	120	2:439205	0	200	10	100	0	32	0	32	0	
1020121	121	2:442975	0	0	0	100	32	0	64	0	0	
1020122	122	2:446600	0	0	0	100	0	32	0	32	0	
1020123	123	2:450225	0	0	0	100	32	0	65	0	0	
1020124	124	2:453850	0	0	0	100	0	33	0	33	0	
1020125	125	2:457475	0	0	0	104	33	0	66	0	0	
1020126	126	2:461245	0	0	0	104	0	33	0	33	0	
1020127	127	2:464870	0	0	0	104	33	0	67	0	0	
1020128	128	2:468495	0	0	0	104	0	34	0	34	0	
1020129	129	2:472120	0	0	0	104	34	0	68	0	0	
1020130	130	2:475890	0	200	10	108	0	34	0	34	0	
