int	int	int	int	int	int	int	int	string
101802085	2	85	6209	55	2675	1601	15	
101802086	2	86	6209	55	2675	1601	15	
101802087	2	87	6209	55	2675	1601	15	
101802088	2	88	6209	55	2675	1601	15	
101802089	2	89	6209	55	2675	1601	15	
101802090	2	90	6209	55	2675	1601	15	
101802091	2	91	6209	60	2675	1601	15	
101802092	2	92	6209	60	2675	1601	15	
101802093	2	93	6209	60	2675	1601	15	
101802094	2	94	6209	60	2675	1601	15	
101802095	2	95	6209	60	2675	1601	15	
101802096	2	96	6209	60	2675	1601	15	
101802097	2	97	6209	60	2675	1601	15	
101802098	2	98	6209	60	2675	1601	15	
101802099	2	99	6209	60	2675	1601	15	
101802100	2	100	6209	60	2675	1601	15	
101802101	2	101	6309	70	4175	1601	15	
101802102	2	102	6309	70	4175	1601	15	
101802103	2	103	6309	70	4175	1601	15	
101802104	2	104	6309	70	4175	1601	15	
101802105	2	105	6309	70	4175	1601	15	
101802106	2	106	6309	75	4175	1601	15	
101802107	2	107	6309	75	4175	1601	15	
101802108	2	108	6309	75	4175	1601	15	
101802109	2	109	6309	75	4175	1601	15	
101802110	2	110	6309	75	4175	1601	15	
101802111	2	111	6309	85	4175	1601	15	
101802112	2	112	6309	85	4175	1601	15	
101802113	2	113	6309	85	4175	1601	15	
101802114	2	114	6309	85	4175	1601	15	
101802115	2	115	6309	85	4175	1601	15	
101802116	2	116	6309	85	4175	1601	15	
101802117	2	117	6309	85	4175	1601	15	
101802118	2	118	6309	85	4175	1601	15	
101802119	2	119	6309	85	4175	1601	15	
101802120	2	120	6309	85	4175	1601	15	
101802121	2	121	6309	85	4175	1601	15	
101802122	2	122	6309	85	4175	1601	15	
101802123	2	123	6309	85	4175	1601	15	
101802124	2	124	6309	85	4175	1601	15	
101802125	2	125	6309	85	4175	1601	15	
101802126	2	126	6309	85	4175	1601	15	
101802127	2	127	6309	85	4175	1601	15	
101802128	2	128	6309	85	4175	1601	15	
101802129	2	129	6309	85	4175	1601	15	
101802130	2	130	6309	85	4175	1601	15	
101802131	2	131	6309	85	4175	1601	15	
101802132	2	132	6309	85	4175	1601	15	
101802133	2	133	6309	85	4175	1601	15	
101802134	2	134	6309	85	4175	1601	15	
101802135	2	135	6309	85	4175	1601	15	
101802136	2	136	6309	85	4175	1601	15	
101802137	2	137	6309	85	4175	1601	15	
101802138	2	138	6309	85	4175	1601	15	
101802139	2	139	6309	85	4175	1601	15	
101802140	2	140	6309	85	4175	1601	15	
101802141	2	141	6309	90	4175	1601	15	
101802142	2	142	6309	90	4175	1601	15	
101802143	2	143	6309	90	4175	1601	15	
101802144	2	144	6309	90	4175	1601	15	
101802145	2	145	6309	90	4175	1601	15	
101802146	2	146	6309	90	4175	1601	15	
101802147	2	147	6309	90	4175	1601	15	
101802148	2	148	6309	90	4175	1601	15	
101802149	2	149	6309	90	4175	1601	15	
101802150	2	150	6309	90	4175	1601	15	
101803001	3	1	6106	10	1175	1601	15	
101803002	3	2	6106	10	1175	1601	15	
101803003	3	3	6106	10	1175	1601	15	
101803004	3	4	6106	10	1175	1601	15	
101803005	3	5	6106	10	1175	1601	15	
101803006	3	6	6106	15	1175	1601	15	
101803007	3	7	6106	15	1175	1601	15	
101803008	3	8	6106	15	1175	1601	15	
101803009	3	9	6106	15	1175	1601	15	
101803010	3	10	6106	15	1175	1601	15	
101803011	3	11	6106	25	1175	1601	15	
101803012	3	12	6106	25	1175	1601	15	
101803013	3	13	6106	25	1175	1601	15	
101803014	3	14	6106	25	1175	1601	15	
101803015	3	15	6106	25	1175	1601	15	
101803016	3	16	6106	25	1175	1601	15	
101803017	3	17	6106	25	1175	1601	15	
101803018	3	18	6106	25	1175	1601	15	
101803019	3	19	6106	25	1175	1601	15	
101803020	3	20	6106	25	1175	1601	15	
101803021	3	21	6106	25	1175	1601	15	
101803022	3	22	6106	25	1175	1601	15	
101803023	3	23	6106	25	1175	1601	15	
101803024	3	24	6106	25	1175	1601	15	
101803025	3	25	6106	25	1175	1601	15	
101803026	3	26	6106	25	1175	1601	15	
101803027	3	27	6106	25	1175	1601	15	
101803028	3	28	6106	25	1175	1601	15	
101803029	3	29	6106	25	1175	1601	15	
101803030	3	30	6106	25	1175	1601	15	
101803031	3	31	6106	25	1175	1601	15	
101803032	3	32	6106	25	1175	1601	15	
101803033	3	33	6106	25	1175	1601	15	
101803034	3	34	6106	25	1175	1601	15	
101803035	3	35	6106	25	1175	1601	15	
101803036	3	36	6106	25	1175	1601	15	
101803037	3	37	6106	25	1175	1601	15	
101803038	3	38	6106	25	1175	1601	15	
101803039	3	39	6106	25	1175	1601	15	
101803040	3	40	6106	25	1175	1601	15	
101803041	3	41	6106	30	1175	1601	15	
101803042	3	42	6106	30	1175	1601	15	
101803043	3	43	6106	30	1175	1601	15	
101803044	3	44	6106	30	1175	1601	15	
101803045	3	45	6106	30	1175	1601	15	
101803046	3	46	6106	30	1175	1601	15	
101803047	3	47	6106	30	1175	1601	15	
101803048	3	48	6106	30	1175	1601	15	
101803049	3	49	6106	30	1175	1601	15	
101803050	3	50	6106	30	1175	1601	15	
101803051	3	51	6206	40	2675	1601	15	
101803052	3	52	6206	40	2675	1601	15	
101803053	3	53	6206	40	2675	1601	15	
101803054	3	54	6206	40	2675	1601	15	
101803055	3	55	6206	40	2675	1601	15	
101803056	3	56	6206	45	2675	1601	15	
101803057	3	57	6206	45	2675	1601	15	
101803058	3	58	6206	45	2675	1601	15	
101803059	3	59	6206	45	2675	1601	15	
101803060	3	60	6206	45	2675	1601	15	
101803061	3	61	6206	55	2675	1601	15	
101803062	3	62	6206	55	2675	1601	15	
101803063	3	63	6206	55	2675	1601	15	
101803064	3	64	6206	55	2675	1601	15	
101803065	3	65	6206	55	2675	1601	15	
101803066	3	66	6206	55	2675	1601	15	
101803067	3	67	6206	55	2675	1601	15	
101803068	3	68	6206	55	2675	1601	15	
101803069	3	69	6206	55	2675	1601	15	
101803070	3	70	6206	55	2675	1601	15	
101803071	3	71	6206	55	2675	1601	15	
101803072	3	72	6206	55	2675	1601	15	
101803073	3	73	6206	55	2675	1601	15	
101803074	3	74	6206	55	2675	1601	15	
101803075	3	75	6206	55	2675	1601	15	
101803076	3	76	6206	55	2675	1601	15	
101803077	3	77	6206	55	2675	1601	15	
101803078	3	78	6206	55	2675	1601	15	
101803079	3	79	6206	55	2675	1601	15	
101803080	3	80	6206	55	2675	1601	15	
101803081	3	81	6206	55	2675	1601	15	
101803082	3	82	6206	55	2675	1601	15	
101803083	3	83	6206	55	2675	1601	15	
101803084	3	84	6206	55	2675	1601	15	
101803085	3	85	6206	55	2675	1601	15	
101803086	3	86	6206	55	2675	1601	15	
101803087	3	87	6206	55	2675	1601	15	
101803088	3	88	6206	55	2675	1601	15	
101803089	3	89	6206	55	2675	1601	15	
101803090	3	90	6206	55	2675	1601	15	
101803091	3	91	6206	60	2675	1601	15	
101803092	3	92	6206	60	2675	1601	15	
101803093	3	93	6206	60	2675	1601	15	
101803094	3	94	6206	60	2675	1601	15	
101803095	3	95	6206	60	2675	1601	15	
101803096	3	96	6206	60	2675	1601	15	
101803097	3	97	6206	60	2675	1601	15	
101803098	3	98	6206	60	2675	1601	15	
101803099	3	99	6206	60	2675	1601	15	
101803100	3	100	6206	60	2675	1601	15	
101803101	3	101	6306	70	4175	1601	15	
101803102	3	102	6306	70	4175	1601	15	
101803103	3	103	6306	70	4175	1601	15	
101803104	3	104	6306	70	4175	1601	15	
101803105	3	105	6306	70	4175	1601	15	
101803106	3	106	6306	75	4175	1601	15	
101803107	3	107	6306	75	4175	1601	15	
101803108	3	108	6306	75	4175	1601	15	
101803109	3	109	6306	75	4175	1601	15	
101803110	3	110	6306	75	4175	1601	15	
101803111	3	111	6306	85	4175	1601	15	
101803112	3	112	6306	85	4175	1601	15	
101803113	3	113	6306	85	4175	1601	15	
101803114	3	114	6306	85	4175	1601	15	
101803115	3	115	6306	85	4175	1601	15	
101803116	3	116	6306	85	4175	1601	15	
101803117	3	117	6306	85	4175	1601	15	
101803118	3	118	6306	85	4175	1601	15	
101803119	3	119	6306	85	4175	1601	15	
101803120	3	120	6306	85	4175	1601	15	
101803121	3	121	6306	85	4175	1601	15	
101803122	3	122	6306	85	4175	1601	15	
101803123	3	123	6306	85	4175	1601	15	
101803124	3	124	6306	85	4175	1601	15	
101803125	3	125	6306	85	4175	1601	15	
101803126	3	126	6306	85	4175	1601	15	
101803127	3	127	6306	85	4175	1601	15	
101803128	3	128	6306	85	4175	1601	15	
101803129	3	129	6306	85	4175	1601	15	
101803130	3	130	6306	85	4175	1601	15	
101803131	3	131	6306	85	4175	1601	15	
101803132	3	132	6306	85	4175	1601	15	
101803133	3	133	6306	85	4175	1601	15	
101803134	3	134	6306	85	4175	1601	15	
101803135	3	135	6306	85	4175	1601	15	
101803136	3	136	6306	85	4175	1601	15	
101803137	3	137	6306	85	4175	1601	15	
101803138	3	138	6306	85	4175	1601	15	
101803139	3	139	6306	85	4175	1601	15	
101803140	3	140	6306	85	4175	1601	15	
101803141	3	141	6306	90	4175	1601	15	
101803142	3	142	6306	90	4175	1601	15	
101803143	3	143	6306	90	4175	1601	15	
101803144	3	144	6306	90	4175	1601	15	
101803145	3	145	6306	90	4175	1601	15	
101803146	3	146	6306	90	4175	1601	15	
101803147	3	147	6306	90	4175	1601	15	
101803148	3	148	6306	90	4175	1601	15	
101803149	3	149	6306	90	4175	1601	15	
101803150	3	150	6306	90	4175	1601	15	
101804001	4	1	6107	10	1175	1602	15	
101804002	4	2	6107	10	1175	1602	15	
101804003	4	3	6107	10	1175	1602	15	
101804004	4	4	6107	10	1175	1602	15	
101804005	4	5	6107	10	1175	1602	15	
101804006	4	6	6107	15	1175	1602	15	
101804007	4	7	6107	15	1175	1602	15	
101804008	4	8	6107	15	1175	1602	15	
101804009	4	9	6107	15	1175	1602	15	
101804010	4	10	6107	15	1175	1602	15	
101804011	4	11	6107	25	1175	1602	15	
101804012	4	12	6107	25	1175	1602	15	
101804013	4	13	6107	25	1175	1602	15	
101804014	4	14	6107	25	1175	1602	15	
101804015	4	15	6107	25	1175	1602	15	
101804016	4	16	6107	25	1175	1602	15	
101804017	4	17	6107	25	1175	1602	15	
101804018	4	18	6107	25	1175	1602	15	
101804019	4	19	6107	25	1175	1602	15	
101804020	4	20	6107	25	1175	1602	15	
101804021	4	21	6107	25	1175	1602	15	
101804022	4	22	6107	25	1175	1602	15	
101804023	4	23	6107	25	1175	1602	15	
101804024	4	24	6107	25	1175	1602	15	
101804025	4	25	6107	25	1175	1602	15	
101804026	4	26	6107	25	1175	1602	15	
101804027	4	27	6107	25	1175	1602	15	
101804028	4	28	6107	25	1175	1602	15	
101804029	4	29	6107	25	1175	1602	15	
101804030	4	30	6107	25	1175	1602	15	
101804031	4	31	6107	25	1175	1602	15	
101804032	4	32	6107	25	1175	1602	15	
101804033	4	33	6107	25	1175	1602	15	
101804034	4	34	6107	25	1175	1602	15	
101804035	4	35	6107	25	1175	1602	15	
101804036	4	36	6107	25	1175	1602	15	
101804037	4	37	6107	25	1175	1602	15	
101804038	4	38	6107	25	1175	1602	15	
101804039	4	39	6107	25	1175	1602	15	
101804040	4	40	6107	25	1175	1602	15	
101804041	4	41	6107	30	1175	1602	15	
101804042	4	42	6107	30	1175	1602	15	
101804043	4	43	6107	30	1175	1602	15	
101804044	4	44	6107	30	1175	1602	15	
101804045	4	45	6107	30	1175	1602	15	
101804046	4	46	6107	30	1175	1602	15	
101804047	4	47	6107	30	1175	1602	15	
101804048	4	48	6107	30	1175	1602	15	
101804049	4	49	6107	30	1175	1602	15	
101804050	4	50	6107	30	1175	1602	15	
101804051	4	51	6207	40	2675	1602	15	
101804052	4	52	6207	40	2675	1602	15	
101804053	4	53	6207	40	2675	1602	15	
101804054	4	54	6207	40	2675	1602	15	
101804055	4	55	6207	40	2675	1602	15	
101804056	4	56	6207	45	2675	1602	15	
101804057	4	57	6207	45	2675	1602	15	
101804058	4	58	6207	45	2675	1602	15	
101804059	4	59	6207	45	2675	1602	15	
101804060	4	60	6207	45	2675	1602	15	
101804061	4	61	6207	55	2675	1602	15	
101804062	4	62	6207	55	2675	1602	15	
101804063	4	63	6207	55	2675	1602	15	
101804064	4	64	6207	55	2675	1602	15	
101804065	4	65	6207	55	2675	1602	15	
101804066	4	66	6207	55	2675	1602	15	
101804067	4	67	6207	55	2675	1602	15	
101804068	4	68	6207	55	2675	1602	15	
101804069	4	69	6207	55	2675	1602	15	
101804070	4	70	6207	55	2675	1602	15	
101804071	4	71	6207	55	2675	1602	15	
101804072	4	72	6207	55	2675	1602	15	
101804073	4	73	6207	55	2675	1602	15	
101804074	4	74	6207	55	2675	1602	15	
101804075	4	75	6207	55	2675	1602	15	
101804076	4	76	6207	55	2675	1602	15	
101804077	4	77	6207	55	2675	1602	15	
101804078	4	78	6207	55	2675	1602	15	
101804079	4	79	6207	55	2675	1602	15	
101804080	4	80	6207	55	2675	1602	15	
101804081	4	81	6207	55	2675	1602	15	
101804082	4	82	6207	55	2675	1602	15	
101804083	4	83	6207	55	2675	1602	15	
101804084	4	84	6207	55	2675	1602	15	
101804085	4	85	6207	55	2675	1602	15	
101804086	4	86	6207	55	2675	1602	15	
101804087	4	87	6207	55	2675	1602	15	
101804088	4	88	6207	55	2675	1602	15	
101804089	4	89	6207	55	2675	1602	15	
101804090	4	90	6207	55	2675	1602	15	
101804091	4	91	6207	60	2675	1602	15	
101804092	4	92	6207	60	2675	1602	15	
101804093	4	93	6207	60	2675	1602	15	
101804094	4	94	6207	60	2675	1602	15	
101804095	4	95	6207	60	2675	1602	15	
101804096	4	96	6207	60	2675	1602	15	
101804097	4	97	6207	60	2675	1602	15	
101804098	4	98	6207	60	2675	1602	15	
101804099	4	99	6207	60	2675	1602	15	
101804100	4	100	6207	60	2675	1602	15	
101804101	4	101	6307	70	4175	1602	15	
101804102	4	102	6307	70	4175	1602	15	
101804103	4	103	6307	70	4175	1602	15	
101804104	4	104	6307	70	4175	1602	15	
101804105	4	105	6307	70	4175	1602	15	
101804106	4	106	6307	75	4175	1602	15	
101804107	4	107	6307	75	4175	1602	15	
101804108	4	108	6307	75	4175	1602	15	
101804109	4	109	6307	75	4175	1602	15	
101804110	4	110	6307	75	4175	1602	15	
101804111	4	111	6307	85	4175	1602	15	
101804112	4	112	6307	85	4175	1602	15	
101804113	4	113	6307	85	4175	1602	15	
101804114	4	114	6307	85	4175	1602	15	
101804115	4	115	6307	85	4175	1602	15	
101804116	4	116	6307	85	4175	1602	15	
101804117	4	117	6307	85	4175	1602	15	
101804118	4	118	6307	85	4175	1602	15	
101804119	4	119	6307	85	4175	1602	15	
101804120	4	120	6307	85	4175	1602	15	
101804121	4	121	6307	85	4175	1602	15	
101804122	4	122	6307	85	4175	1602	15	
101804123	4	123	6307	85	4175	1602	15	
101804124	4	124	6307	85	4175	1602	15	
101804125	4	125	6307	85	4175	1602	15	
101804126	4	126	6307	85	4175	1602	15	
101804127	4	127	6307	85	4175	1602	15	
101804128	4	128	6307	85	4175	1602	15	
101804129	4	129	6307	85	4175	1602	15	
101804130	4	130	6307	85	4175	1602	15	
101804131	4	131	6307	85	4175	1602	15	
101804132	4	132	6307	85	4175	1602	15	
101804133	4	133	6307	85	4175	1602	15	
101804134	4	134	6307	85	4175	1602	15	
101804135	4	135	6307	85	4175	1602	15	
101804136	4	136	6307	85	4175	1602	15	
101804137	4	137	6307	85	4175	1602	15	
101804138	4	138	6307	85	4175	1602	15	
101804139	4	139	6307	85	4175	1602	15	
101804140	4	140	6307	85	4175	1602	15	
101804141	4	141	6307	90	4175	1602	15	
101804142	4	142	6307	90	4175	1602	15	
101804143	4	143	6307	90	4175	1602	15	
101804144	4	144	6307	90	4175	1602	15	
101804145	4	145	6307	90	4175	1602	15	
101804146	4	146	6307	90	4175	1602	15	
101804147	4	147	6307	90	4175	1602	15	
101804148	4	148	6307	90	4175	1602	15	
101804149	4	149	6307	90	4175	1602	15	
101804150	4	150	6307	90	4175	1602	15	
101901001	1	1	6104	10	990	1601	10	
101901002	1	2	6104	10	990	1601	10	
101901003	1	3	6104	10	990	1601	10	
101901004	1	4	6104	10	990	1601	10	
101901005	1	5	6104	10	990	1601	10	
101901006	1	6	6104	12	990	1601	10	
101901007	1	7	6104	12	990	1601	10	
101901008	1	8	6104	12	990	1601	10	
101901009	1	9	6104	12	990	1601	10	
101901010	1	10	6104	12	990	1601	10	
101901011	1	11	6104	18	990	1601	10	
101901012	1	12	6104	18	990	1601	10	
101901013	1	13	6104	18	990	1601	10	
101901014	1	14	6104	18	990	1601	10	
101901015	1	15	6104	18	990	1601	10	
101901016	1	16	6104	18	990	1601	10	
101901017	1	17	6104	18	990	1601	10	
101901018	1	18	6104	18	990	1601	10	
101901019	1	19	6104	18	990	1601	10	
101901020	1	20	6104	18	990	1601	10	
101901021	1	21	6104	18	990	1601	10	
101901022	1	22	6104	18	990	1601	10	
101901023	1	23	6104	18	990	1601	10	
101901024	1	24	6104	18	990	1601	10	
101901025	1	25	6104	18	990	1601	10	
101901026	1	26	6104	18	990	1601	10	
101901027	1	27	6104	18	990	1601	10	
101901028	1	28	6104	18	990	1601	10	
101901029	1	29	6104	18	990	1601	10	
101901030	1	30	6104	18	990	1601	10	
101901031	1	31	6104	24	990	1601	10	
101901032	1	32	6104	24	990	1601	10	
101901033	1	33	6104	24	990	1601	10	
101901034	1	34	6104	24	990	1601	10	
101901035	1	35	6104	24	990	1601	10	
101901036	1	36	6104	24	990	1601	10	
101901037	1	37	6104	24	990	1601	10	
101901038	1	38	6104	24	990	1601	10	
101901039	1	39	6104	24	990	1601	10	
101901040	1	40	6104	24	990	1601	10	
101901041	1	41	6104	28	990	1601	10	
101901042	1	42	6104	28	990	1601	10	
101901043	1	43	6104	28	990	1601	10	
101901044	1	44	6104	28	990	1601	10	
101901045	1	45	6104	28	990	1601	10	
101901046	1	46	6104	28	990	1601	10	
101901047	1	47	6104	28	990	1601	10	
101901048	1	48	6104	28	990	1601	10	
101901049	1	49	6104	28	990	1601	10	
101901050	1	50	6104	28	990	1601	10	
101901051	1	51	6204	35	2230	1601	10	
101901052	1	52	6204	35	2230	1601	10	
101901053	1	53	6204	35	2230	1601	10	
101901054	1	54	6204	35	2230	1601	10	
101901055	1	55	6204	35	2230	1601	10	
101901056	1	56	6204	35	2230	1601	10	
101901057	1	57	6204	35	2230	1601	10	
101901058	1	58	6204	35	2230	1601	10	
101901059	1	59	6204	35	2230	1601	10	
101901060	1	60	6204	35	2230	1601	10	
101901061	1	61	6204	42	2230	1601	10	
101901062	1	62	6204	42	2230	1601	10	
101901063	1	63	6204	42	2230	1601	10	
101901064	1	64	6204	42	2230	1601	10	
101901065	1	65	6204	42	2230	1601	10	
101901066	1	66	6204	42	2230	1601	10	
101901067	1	67	6204	42	2230	1601	10	
101901068	1	68	6204	42	2230	1601	10	
101901069	1	69	6204	42	2230	1601	10	
101901070	1	70	6204	42	2230	1601	10	
101901071	1	71	6204	42	2230	1601	10	
101901072	1	72	6204	42	2230	1601	10	
101901073	1	73	6204	42	2230	1601	10	
101901074	1	74	6204	42	2230	1601	10	
101901075	1	75	6204	42	2230	1601	10	
101901076	1	76	6204	42	2230	1601	10	
101901077	1	77	6204	42	2230	1601	10	
101901078	1	78	6204	42	2230	1601	10	
101901079	1	79	6204	42	2230	1601	10	
101901080	1	80	6204	42	2230	1601	10	
101901081	1	81	6204	50	2230	1601	10	
101901082	1	82	6204	50	2230	1601	10	
101901083	1	83	6204	50	2230	1601	10	
101901084	1	84	6204	50	2230	1601	10	
101901085	1	85	6204	50	2230	1601	10	
101901086	1	86	6204	50	2230	1601	10	
101901087	1	87	6204	50	2230	1601	10	
101901088	1	88	6204	50	2230	1601	10	
101901089	1	89	6204	50	2230	1601	10	
101901090	1	90	6204	50	2230	1601	10	
101901091	1	91	6204	54	2230	1601	10	
101901092	1	92	6204	54	2230	1601	10	
101901093	1	93	6204	54	2230	1601	10	
101901094	1	94	6204	54	2230	1601	10	
101901095	1	95	6204	54	2230	1601	10	
101901096	1	96	6204	54	2230	1601	10	
101901097	1	97	6204	54	2230	1601	10	
101901098	1	98	6204	54	2230	1601	10	
101901099	1	99	6204	54	2230	1601	10	
101901100	1	100	6204	54	2230	1601	10	
101901101	1	101	6304	60	3480	1601	10	
101901102	1	102	6304	60	3480	1601	10	
101901103	1	103	6304	60	3480	1601	10	
101901104	1	104	6304	60	3480	1601	10	
101901105	1	105	6304	60	3480	1601	10	
101901106	1	106	6304	60	3480	1601	10	
101901107	1	107	6304	60	3480	1601	10	
101901108	1	108	6304	60	3480	1601	10	
101901109	1	109	6304	60	3480	1601	10	
101901110	1	110	6304	60	3480	1601	10	
101901111	1	111	6304	67	3480	1601	10	
101901112	1	112	6304	67	3480	1601	10	
101901113	1	113	6304	67	3480	1601	10	
101901114	1	114	6304	67	3480	1601	10	
101901115	1	115	6304	67	3480	1601	10	
101901116	1	116	6304	67	3480	1601	10	
101901117	1	117	6304	67	3480	1601	10	
101901118	1	118	6304	67	3480	1601	10	
101901119	1	119	6304	67	3480	1601	10	
101901120	1	120	6304	67	3480	1601	10	
101901121	1	121	6304	67	3480	1601	10	
101901122	1	122	6304	67	3480	1601	10	
101901123	1	123	6304	67	3480	1601	10	
101901124	1	124	6304	67	3480	1601	10	
101901125	1	125	6304	67	3480	1601	10	
101901126	1	126	6304	67	3480	1601	10	
101901127	1	127	6304	67	3480	1601	10	
101901128	1	128	6304	67	3480	1601	10	
101901129	1	129	6304	67	3480	1601	10	
101901130	1	130	6304	67	3480	1601	10	
101901131	1	131	6304	75	3480	1601	10	
101901132	1	132	6304	75	3480	1601	10	
101901133	1	133	6304	75	3480	1601	10	
101901134	1	134	6304	75	3480	1601	10	
101901135	1	135	6304	75	3480	1601	10	
101901136	1	136	6304	75	3480	1601	10	
101901137	1	137	6304	75	3480	1601	10	
101901138	1	138	6304	75	3480	1601	10	
101901139	1	139	6304	75	3480	1601	10	
101901140	1	140	6304	75	3480	1601	10	
101901141	1	141	6304	79	3480	1601	10	
101901142	1	142	6304	79	3480	1601	10	
101901143	1	143	6304	79	3480	1601	10	
101901144	1	144	6304	79	3480	1601	10	
101901145	1	145	6304	79	3480	1601	10	
101901146	1	146	6304	79	3480	1601	10	
101901147	1	147	6304	79	3480	1601	10	
101901148	1	148	6304	79	3480	1601	10	
101901149	1	149	6304	79	3480	1601	10	
101901150	1	150	6304	79	3480	1601	10	
101902001	2	1	6103	10	990	1603	10	
101902002	2	2	6103	10	990	1603	10	
101902003	2	3	6103	10	990	1603	10	
101902004	2	4	6103	10	990	1603	10	
101902005	2	5	6103	10	990	1603	10	
101902006	2	6	6103	12	990	1603	10	
101902007	2	7	6103	12	990	1603	10	
101902008	2	8	6103	12	990	1603	10	
101902009	2	9	6103	12	990	1603	10	
101902010	2	10	6103	12	990	1603	10	
101902011	2	11	6103	18	990	1603	10	
101902012	2	12	6103	18	990	1603	10	
101902013	2	13	6103	18	990	1603	10	
101902014	2	14	6103	18	990	1603	10	
101902015	2	15	6103	18	990	1603	10	
101902016	2	16	6103	18	990	1603	10	
101902017	2	17	6103	18	990	1603	10	
101902018	2	18	6103	18	990	1603	10	
101902019	2	19	6103	18	990	1603	10	
101902020	2	20	6103	18	990	1603	10	
101902021	2	21	6103	18	990	1603	10	
101902022	2	22	6103	18	990	1603	10	
101902023	2	23	6103	18	990	1603	10	
101902024	2	24	6103	18	990	1603	10	
101902025	2	25	6103	18	990	1603	10	
101902026	2	26	6103	18	990	1603	10	
101902027	2	27	6103	18	990	1603	10	
101902028	2	28	6103	18	990	1603	10	
101902029	2	29	6103	18	990	1603	10	
101902030	2	30	6103	18	990	1603	10	
101902031	2	31	6103	24	990	1603	10	
101902032	2	32	6103	24	990	1603	10	
101902033	2	33	6103	24	990	1603	10	
101902034	2	34	6103	24	990	1603	10	
101902035	2	35	6103	24	990	1603	10	
101902036	2	36	6103	24	990	1603	10	
101902037	2	37	6103	24	990	1603	10	
101902038	2	38	6103	24	990	1603	10	
101902039	2	39	6103	24	990	1603	10	
101902040	2	40	6103	24	990	1603	10	
101902041	2	41	6103	28	990	1603	10	
101902042	2	42	6103	28	990	1603	10	
101902043	2	43	6103	28	990	1603	10	
101902044	2	44	6103	28	990	1603	10	
101902045	2	45	6103	28	990	1603	10	
101902046	2	46	6103	28	990	1603	10	
101902047	2	47	6103	28	990	1603	10	
101902048	2	48	6103	28	990	1603	10	
101902049	2	49	6103	28	990	1603	10	
101902050	2	50	6103	28	990	1603	10	
101902051	2	51	6203	35	2230	1603	10	
101902052	2	52	6203	35	2230	1603	10	
101902053	2	53	6203	35	2230	1603	10	
101902054	2	54	6203	35	2230	1603	10	
101902055	2	55	6203	35	2230	1603	10	
101902056	2	56	6203	35	2230	1603	10	
101902057	2	57	6203	35	2230	1603	10	
101902058	2	58	6203	35	2230	1603	10	
101902059	2	59	6203	35	2230	1603	10	
