int	int	int	string	DTItemNum[]	int[]	DTRandomInterval[]	string	int	string
101701802	18	2	培养2	2:22750;5004:60	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
101701803	18	3	培养3	2:22750;5004:60	1601;1603;1605	6:22;3:11;3:11	拍电影	1001	
101701804	18	4	培养4	2:22750;5004:60	1601;1602;1605	6:22;3:11;3:11	拍电影	1001	
101701901	19	1	培养1	2:24000;5004:60	1601;1602;1603	6:22;3:11;3:11	拍电影	1001	
101701902	19	2	培养2	2:24000;5004:60	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
101701903	19	3	培养3	2:24000;5004:60	1601;1603;1605	6:22;3:11;3:11	拍电影	1001	
101701904	19	4	培养4	2:24000;5004:60	1601;1602;1605	6:22;3:11;3:11	拍电影	1001	
101702001	20	1	培养1	2:25250;5004:60	1601;1602;1603	6:22;3:11;3:11	拍电影	1001	
101702002	20	2	培养2	2:25250;5004:60	1602;1603;1605	3:11;3:11;3:11	拍电影	1001	
101702003	20	3	培养3	2:25250;5004:60	1601;1603;1605	6:22;3:11;3:11	拍电影	1001	
101702004	20	4	培养4	2:25250;5004:60	1601;1602;1605	6:22;3:11;3:11	拍电影	1001	
101702101	21	1	培养1	2:26550;5004:80	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
101702102	21	2	培养2	2:26550;5004:80	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
101702103	21	3	培养3	2:26550;5004:80	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
101702104	21	4	培养4	2:26550;5004:80	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
101702201	22	1	培养1	2:27800;5004:80	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
101702202	22	2	培养2	2:27800;5004:80	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
101702203	22	3	培养3	2:27800;5004:80	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
101702204	22	4	培养4	2:27800;5004:80	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
101702301	23	1	培养1	2:29050;5004:80	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
101702302	23	2	培养2	2:29050;5004:80	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
101702303	23	3	培养3	2:29050;5004:80	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
101702304	23	4	培养4	2:29050;5004:80	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
101702401	24	1	培养1	2:30300;5004:80	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
101702402	24	2	培养2	2:30300;5004:80	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
101702403	24	3	培养3	2:30300;5004:80	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
101702404	24	4	培养4	2:30300;5004:80	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
101702501	25	1	培养1	2:31550;5004:80	1601;1602;1603	7:28;4:14;4:14	拍电影	1001	
101702502	25	2	培养2	2:31550;5004:80	1602;1603;1605	4:14;4:14;4:14	拍电影	1001	
101702503	25	3	培养3	2:31550;5004:80	1601;1603;1605	7:28;4:14;4:14	拍电影	1001	
101702504	25	4	培养4	2:31550;5004:80	1601;1602;1605	7:28;4:14;4:14	拍电影	1001	
101702601	26	1	培养1	2:32850;5004:100	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
101702602	26	2	培养2	2:32850;5004:100	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
101702603	26	3	培养3	2:32850;5004:100	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
101702604	26	4	培养4	2:32850;5004:100	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
101702701	27	1	培养1	2:34100;5004:100	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
101702702	27	2	培养2	2:34100;5004:100	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
101702703	27	3	培养3	2:34100;5004:100	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
101702704	27	4	培养4	2:34100;5004:100	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
101702801	28	1	培养1	2:35350;5004:100	1601;1602;1603	9:34;5:17;5:17	拍电影	1001	
101702802	28	2	培养2	2:35350;5004:100	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
101702803	28	3	培养3	2:35350;5004:100	1601;1603;1605	9:34;5:17;5:17	拍电影	1001	
101702804	28	4	培养4	2:35350;5004:100	1601;1602;1605	9:34;5:17;5:17	拍电影	1001	
101702901	29	1	培养1	2:36600;5004:100	1601;1602;1603	9:33;5:17;5:17	拍电影	1001	
101702902	29	2	培养2	2:36600;5004:100	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
101702903	29	3	培养3	2:36600;5004:100	1601;1603;1605	9:33;5:17;5:17	拍电影	1001	
101702904	29	4	培养4	2:36600;5004:100	1601;1602;1605	9:33;5:17;5:17	拍电影	1001	
101703001	30	1	培养1	2:109910;5004:100	1601;1602;1603	9:33;5:17;5:17	拍电影	1001	
101703002	30	2	培养2	2:109910;5004:100	1602;1603;1605	5:17;5:17;5:17	拍电影	1001	
101703003	30	3	培养3	2:109910;5004:100	1601;1603;1605	9:33;5:17;5:17	拍电影	1001	
101703004	30	4	培养4	2:109910;5004:100	1601;1602;1605	9:33;5:17;5:17	拍电影	1001	
101703101	31	1	培养1	2:113535;5004:125	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
101703102	31	2	培养2	2:113535;5004:125	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
101703103	31	3	培养3	2:113535;5004:125	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
101703104	31	4	培养4	2:113535;5004:125	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
101703201	32	1	培养1	2:117160;5004:125	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
101703202	32	2	培养2	2:117160;5004:125	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
101703203	32	3	培养3	2:117160;5004:125	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
101703204	32	4	培养4	2:117160;5004:125	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
101703301	33	1	培养1	2:120785;5004:125	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
101703302	33	2	培养2	2:120785;5004:125	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
101703303	33	3	培养3	2:120785;5004:125	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
101703304	33	4	培养4	2:120785;5004:125	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
101703401	34	1	培养1	2:124555;5004:125	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
101703402	34	2	培养2	2:124555;5004:125	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
101703403	34	3	培养3	2:124555;5004:125	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
101703404	34	4	培养4	2:124555;5004:125	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
101703501	35	1	培养1	2:128180;5004:125	1601;1602;1603	10:39;5:20;5:20	拍电影	1001	
101703502	35	2	培养2	2:128180;5004:125	1602;1603;1605	5:20;5:20;5:20	拍电影	1001	
101703503	35	3	培养3	2:128180;5004:125	1601;1603;1605	10:39;5:20;5:20	拍电影	1001	
101703504	35	4	培养4	2:128180;5004:125	1601;1602;1605	10:39;5:20;5:20	拍电影	1001	
101703601	36	1	培养1	2:131805;5004:150	1601;1602;1603	12:45;6:23;6:23	拍电影	1001	
101703602	36	2	培养2	2:131805;5004:150	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
101703603	36	3	培养3	2:131805;5004:150	1601;1603;1605	12:45;6:23;6:23	拍电影	1001	
101703604	36	4	培养4	2:131805;5004:150	1601;1602;1605	12:45;6:23;6:23	拍电影	1001	
101703701	37	1	培养1	2:135430;5004:150	1601;1602;1603	12:45;6:23;6:23	拍电影	1001	
101703702	37	2	培养2	2:135430;5004:150	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
101703703	37	3	培养3	2:135430;5004:150	1601;1603;1605	12:45;6:23;6:23	拍电影	1001	
101703704	37	4	培养4	2:135430;5004:150	1601;1602;1605	12:45;6:23;6:23	拍电影	1001	
101703801	38	1	培养1	2:139200;5004:150	1601;1602;1603	12:45;6:23;6:23	拍电影	1001	
101703802	38	2	培养2	2:139200;5004:150	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
101703803	38	3	培养3	2:139200;5004:150	1601;1603;1605	12:45;6:23;6:23	拍电影	1001	
101703804	38	4	培养4	2:139200;5004:150	1601;1602;1605	12:45;6:23;6:23	拍电影	1001	
101703901	39	1	培养1	2:142825;5004:150	1601;1602;1603	12:45;6:23;6:23	拍电影	1001	
101703902	39	2	培养2	2:142825;5004:150	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
101703903	39	3	培养3	2:142825;5004:150	1601;1603;1605	12:45;6:23;6:23	拍电影	1001	
101703904	39	4	培养4	2:142825;5004:150	1601;1602;1605	12:45;6:23;6:23	拍电影	1001	
101704001	40	1	培养1	2:146450;5004:150	1601;1602;1603	12:45;6:23;6:23	拍电影	1001	
101704002	40	2	培养2	2:146450;5004:150	1602;1603;1605	6:23;6:23;6:23	拍电影	1001	
101704003	40	3	培养3	2:146450;5004:150	1601;1603;1605	12:45;6:23;6:23	拍电影	1001	
101704004	40	4	培养4	2:146450;5004:150	1601;1602;1605	12:45;6:23;6:23	拍电影	1001	
101704101	41	1	培养1	2:150075;5004:180	1601;1602;1603	13:51;7:25;7:25	拍电影	1001	
101704102	41	2	培养2	2:150075;5004:180	1602;1603;1605	7:25;7:25;7:25	拍电影	1001	
101704103	41	3	培养3	2:150075;5004:180	1601;1603;1605	13:51;7:25;7:25	拍电影	1001	
101704104	41	4	培养4	2:150075;5004:180	1601;1602;1605	13:51;7:25;7:25	拍电影	1001	
101704201	42	1	培养1	2:153845;5004:180	1601;1602;1603	13:51;7:25;7:25	拍电影	1001	
101704202	42	2	培养2	2:153845;5004:180	1602;1603;1605	7:25;7:25;7:25	拍电影	1001	
101704203	42	3	培养3	2:153845;5004:180	1601;1603;1605	13:51;7:25;7:25	拍电影	1001	
101704204	42	4	培养4	2:153845;5004:180	1601;1602;1605	13:51;7:25;7:25	拍电影	1001	
101704301	43	1	培养1	2:157470;5004:180	1601;1602;1603	13:51;7:25;7:25	拍电影	1001	
101704302	43	2	培养2	2:157470;5004:180	1602;1603;1605	7:25;7:25;7:25	拍电影	1001	
101704303	43	3	培养3	2:157470;5004:180	1601;1603;1605	13:51;7:25;7:25	拍电影	1001	
101704304	43	4	培养4	2:157470;5004:180	1601;1602;1605	13:51;7:25;7:25	拍电影	1001	
101704401	44	1	培养1	2:161095;5004:180	1601;1602;1603	13:51;7:25;7:25	拍电影	1001	
101704402	44	2	培养2	2:161095;5004:180	1602;1603;1605	7:25;7:25;7:25	拍电影	1001	
101704403	44	3	培养3	2:161095;5004:180	1601;1603;1605	13:51;7:25;7:25	拍电影	1001	
101704404	44	4	培养4	2:161095;5004:180	1601;1602;1605	13:51;7:25;7:25	拍电影	1001	
101704501	45	1	培养1	2:164720;5004:180	1601;1602;1603	13:51;7:25;7:25	拍电影	1001	
101704502	45	2	培养2	2:164720;5004:180	1602;1603;1605	7:25;7:25;7:25	拍电影	1001	
101704503	45	3	培养3	2:164720;5004:180	1601;1603;1605	13:51;7:25;7:25	拍电影	1001	
101704504	45	4	培养4	2:164720;5004:180	1601;1602;1605	13:51;7:25;7:25	拍电影	1001	
101704601	46	1	培养1	2:168490;5004:210	1601;1602;1603	14:56;7:28;7:28	拍电影	1001	
101704602	46	2	培养2	2:168490;5004:210	1602;1603;1605	7:28;7:28;7:28	拍电影	1001	
101704603	46	3	培养3	2:168490;5004:210	1601;1603;1605	14:56;7:28;7:28	拍电影	1001	
101704604	46	4	培养4	2:168490;5004:210	1601;1602;1605	14:56;7:28;7:28	拍电影	1001	
101704701	47	1	培养1	2:172115;5004:210	1601;1602;1603	14:56;7:28;7:28	拍电影	1001	
101704702	47	2	培养2	2:172115;5004:210	1602;1603;1605	7:28;7:28;7:28	拍电影	1001	
101704703	47	3	培养3	2:172115;5004:210	1601;1603;1605	14:56;7:28;7:28	拍电影	1001	
101704704	47	4	培养4	2:172115;5004:210	1601;1602;1605	14:56;7:28;7:28	拍电影	1001	
101704801	48	1	培养1	2:175740;5004:210	1601;1602;1603	14:56;7:28;7:28	拍电影	1001	
101704802	48	2	培养2	2:175740;5004:210	1602;1603;1605	7:28;7:28;7:28	拍电影	1001	
101704803	48	3	培养3	2:175740;5004:210	1601;1603;1605	14:56;7:28;7:28	拍电影	1001	
101704804	48	4	培养4	2:175740;5004:210	1601;1602;1605	14:56;7:28;7:28	拍电影	1001	
101704901	49	1	培养1	2:179365;5004:210	1601;1602;1603	14:56;7:28;7:28	拍电影	1001	
101704902	49	2	培养2	2:179365;5004:210	1602;1603;1605	7:28;7:28;7:28	拍电影	1001	
101704903	49	3	培养3	2:179365;5004:210	1601;1603;1605	14:56;7:28;7:28	拍电影	1001	
101704904	49	4	培养4	2:179365;5004:210	1601;1602;1605	14:56;7:28;7:28	拍电影	1001	
101705001	50	1	培养1	2:182990;5004:210	1601;1602;1603	14:56;7:28;7:28	拍电影	1001	
101705002	50	2	培养2	2:182990;5004:210	1602;1603;1605	7:28;7:28;7:28	拍电影	1001	
101705003	50	3	培养3	2:182990;5004:210	1601;1603;1605	14:56;7:28;7:28	拍电影	1001	
101705004	50	4	培养4	2:182990;5004:210	1601;1602;1605	14:56;7:28;7:28	拍电影	1001	
101705101	51	1	培养1	2:186760;5004:245	1601;1602;1603	16:62;8:31;8:31	拍电影	1001	
101705102	51	2	培养2	2:186760;5004:245	1602;1603;1605	8:31;8:31;8:31	拍电影	1001	
101705103	51	3	培养3	2:186760;5004:245	1601;1603;1605	16:62;8:31;8:31	拍电影	1001	
101705104	51	4	培养4	2:186760;5004:245	1601;1602;1605	16:62;8:31;8:31	拍电影	1001	
101705201	52	1	培养1	2:190385;5004:245	1601;1602;1603	16:62;8:31;8:31	拍电影	1001	
101705202	52	2	培养2	2:190385;5004:245	1602;1603;1605	8:31;8:31;8:31	拍电影	1001	
101705203	52	3	培养3	2:190385;5004:245	1601;1603;1605	16:62;8:31;8:31	拍电影	1001	
101705204	52	4	培养4	2:190385;5004:245	1601;1602;1605	16:62;8:31;8:31	拍电影	1001	
101705301	53	1	培养1	2:194010;5004:245	1601;1602;1603	16:62;8:31;8:31	拍电影	1001	
101705302	53	2	培养2	2:194010;5004:245	1602;1603;1605	8:31;8:31;8:31	拍电影	1001	
101705303	53	3	培养3	2:194010;5004:245	1601;1603;1605	16:62;8:31;8:31	拍电影	1001	
101705304	53	4	培养4	2:194010;5004:245	1601;1602;1605	16:62;8:31;8:31	拍电影	1001	
101705401	54	1	培养1	2:197635;5004:245	1601;1602;1603	16:62;8:31;8:31	拍电影	1001	
101705402	54	2	培养2	2:197635;5004:245	1602;1603;1605	8:31;8:31;8:31	拍电影	1001	
101705403	54	3	培养3	2:197635;5004:245	1601;1603;1605	16:62;8:31;8:31	拍电影	1001	
101705404	54	4	培养4	2:197635;5004:245	1601;1602;1605	16:62;8:31;8:31	拍电影	1001	
101705501	55	1	培养1	2:201405;5004:245	1601;1602;1603	16:62;8:31;8:31	拍电影	1001	
101705502	55	2	培养2	2:201405;5004:245	1602;1603;1605	8:31;8:31;8:31	拍电影	1001	
101705503	55	3	培养3	2:201405;5004:245	1601;1603;1605	16:62;8:31;8:31	拍电影	1001	
101705504	55	4	培养4	2:201405;5004:245	1601;1602;1605	16:62;8:31;8:31	拍电影	1001	
101705601	56	1	培养1	2:205030;5004:280	1601;1602;1603	17:68;9:34;9:34	拍电影	1001	
101705602	56	2	培养2	2:205030;5004:280	1602;1603;1605	9:34;9:34;9:34	拍电影	1001	
101705603	56	3	培养3	2:205030;5004:280	1601;1603;1605	17:68;9:34;9:34	拍电影	1001	
101705604	56	4	培养4	2:205030;5004:280	1601;1602;1605	17:68;9:34;9:34	拍电影	1001	
101705701	57	1	培养1	2:208655;5004:280	1601;1602;1603	17:67;9:34;9:34	拍电影	1001	
101705702	57	2	培养2	2:208655;5004:280	1602;1603;1605	9:34;9:34;9:34	拍电影	1001	
101705703	57	3	培养3	2:208655;5004:280	1601;1603;1605	17:67;9:34;9:34	拍电影	1001	
101705704	57	4	培养4	2:208655;5004:280	1601;1602;1605	17:67;9:34;9:34	拍电影	1001	
101705801	58	1	培养1	2:212280;5004:280	1601;1602;1603	17:67;9:34;9:34	拍电影	1001	
101705802	58	2	培养2	2:212280;5004:280	1602;1603;1605	9:34;9:34;9:34	拍电影	1001	
101705803	58	3	培养3	2:212280;5004:280	1601;1603;1605	17:67;9:34;9:34	拍电影	1001	
101705804	58	4	培养4	2:212280;5004:280	1601;1602;1605	17:67;9:34;9:34	拍电影	1001	
101705901	59	1	培养1	2:216050;5004:280	1601;1602;1603	17:67;9:34;9:34	拍电影	1001	
101705902	59	2	培养2	2:216050;5004:280	1602;1603;1605	9:34;9:34;9:34	拍电影	1001	
101705903	59	3	培养3	2:216050;5004:280	1601;1603;1605	17:67;9:34;9:34	拍电影	1001	
101705904	59	4	培养4	2:216050;5004:280	1601;1602;1605	17:67;9:34;9:34	拍电影	1001	
101706001	60	1	培养1	2:439350;5004:280	1601;1602;1603	17:67;9:34;9:34	拍电影	1001	
101706002	60	2	培养2	2:439350;5004:280	1602;1603;1605	9:34;9:34;9:34	拍电影	1001	
101706003	60	3	培养3	2:439350;5004:280	1601;1603;1605	17:67;9:34;9:34	拍电影	1001	
101706004	60	4	培养4	2:439350;5004:280	1601;1602;1605	17:67;9:34;9:34	拍电影	1001	
101706101	61	1	培养1	2:446600;5004:320	1601;1602;1603	19:73;9:36;9:36	拍电影	1001	
101706102	61	2	培养2	2:446600;5004:320	1602;1603;1605	9:36;9:36;9:36	拍电影	1001	
101706103	61	3	培养3	2:446600;5004:320	1601;1603;1605	19:73;9:36;9:36	拍电影	1001	
101706104	61	4	培养4	2:446600;5004:320	1601;1602;1605	19:73;9:36;9:36	拍电影	1001	
101706201	62	1	培养1	2:453850;5004:320	1601;1602;1603	19:73;9:36;9:36	拍电影	1001	
101706202	62	2	培养2	2:453850;5004:320	1602;1603;1605	9:36;9:36;9:36	拍电影	1001	
101706203	62	3	培养3	2:453850;5004:320	1601;1603;1605	19:73;9:36;9:36	拍电影	1001	
101706204	62	4	培养4	2:453850;5004:320	1601;1602;1605	19:73;9:36;9:36	拍电影	1001	
101706301	63	1	培养1	2:461390;5004:320	1601;1602;1603	19:73;9:36;9:36	拍电影	1001	
101706302	63	2	培养2	2:461390;5004:320	1602;1603;1605	9:36;9:36;9:36	拍电影	1001	
101706303	63	3	培养3	2:461390;5004:320	1601;1603;1605	19:73;9:36;9:36	拍电影	1001	
101706304	63	4	培养4	2:461390;5004:320	1601;1602;1605	19:73;9:36;9:36	拍电影	1001	
101706401	64	1	培养1	2:468640;5004:320	1601;1602;1603	19:73;9:36;9:36	拍电影	1001	
101706402	64	2	培养2	2:468640;5004:320	1602;1603;1605	9:36;9:36;9:36	拍电影	1001	
101706403	64	3	培养3	2:468640;5004:320	1601;1603;1605	19:73;9:36;9:36	拍电影	1001	
101706404	64	4	培养4	2:468640;5004:320	1601;1602;1605	19:73;9:36;9:36	拍电影	1001	
101706501	65	1	培养1	2:475890;5004:320	1601;1602;1603	19:73;9:36;9:36	拍电影	1001	
101706502	65	2	培养2	2:475890;5004:320	1602;1603;1605	9:36;9:36;9:36	拍电影	1001	
101706503	65	3	培养3	2:475890;5004:320	1601;1603;1605	19:73;9:36;9:36	拍电影	1001	
101706504	65	4	培养4	2:475890;5004:320	1601;1602;1605	19:73;9:36;9:36	拍电影	1001	
101706601	66	1	培养1	2:483140;5004:360	1601;1602;1603	20:78;10:39;10:39	拍电影	1001	
101706602	66	2	培养2	2:483140;5004:360	1602;1603;1605	10:39;10:39;10:39	拍电影	1001	
101706603	66	3	培养3	2:483140;5004:360	1601;1603;1605	20:78;10:39;10:39	拍电影	1001	
101706604	66	4	培养4	2:483140;5004:360	1601;1602;1605	20:78;10:39;10:39	拍电影	1001	
101706701	67	1	培养1	2:490680;5004:360	1601;1602;1603	20:78;10:39;10:39	拍电影	1001	
101706702	67	2	培养2	2:490680;5004:360	1602;1603;1605	10:39;10:39;10:39	拍电影	1001	
101706703	67	3	培养3	2:490680;5004:360	1601;1603;1605	20:78;10:39;10:39	拍电影	1001	
101706704	67	4	培养4	2:490680;5004:360	1601;1602;1605	20:78;10:39;10:39	拍电影	1001	
101706801	68	1	培养1	2:497930;5004:360	1601;1602;1603	20:78;10:39;10:39	拍电影	1001	
101706802	68	2	培养2	2:497930;5004:360	1602;1603;1605	10:39;10:39;10:39	拍电影	1001	
101706803	68	3	培养3	2:497930;5004:360	1601;1603;1605	20:78;10:39;10:39	拍电影	1001	
101706804	68	4	培养4	2:497930;5004:360	1601;1602;1605	20:78;10:39;10:39	拍电影	1001	
101706901	69	1	培养1	2:505180;5004:360	1601;1602;1603	20:78;10:39;10:39	拍电影	1001	
101706902	69	2	培养2	2:505180;5004:360	1602;1603;1605	10:39;10:39;10:39	拍电影	1001	
101706903	69	3	培养3	2:505180;5004:360	1601;1603;1605	20:78;10:39;10:39	拍电影	1001	
101706904	69	4	培养4	2:505180;5004:360	1601;1602;1605	20:78;10:39;10:39	拍电影	1001	
101707001	70	1	培养1	2:512430;5004:360	1601;1602;1603	20:78;10:39;10:39	拍电影	1001	
101707002	70	2	培养2	2:512430;5004:360	1602;1603;1605	10:39;10:39;10:39	拍电影	1001	
101707003	70	3	培养3	2:512430;5004:360	1601;1603;1605	20:78;10:39;10:39	拍电影	1001	
101707004	70	4	培养4	2:512430;5004:360	1601;1602;1605	20:78;10:39;10:39	拍电影	1001	
101707101	71	1	培养1	2:519970;5004:405	1601;1602;1603	21:83;11:42;11:42	拍电影	1001	
101707102	71	2	培养2	2:519970;5004:405	1602;1603;1605	11:42;11:42;11:42	拍电影	1001	
101707103	71	3	培养3	2:519970;5004:405	1601;1603;1605	21:83;11:42;11:42	拍电影	1001	
101707104	71	4	培养4	2:519970;5004:405	1601;1602;1605	21:83;11:42;11:42	拍电影	1001	
101707201	72	1	培养1	2:527220;5004:405	1601;1602;1603	21:83;11:42;11:42	拍电影	1001	
101707202	72	2	培养2	2:527220;5004:405	1602;1603;1605	11:42;11:42;11:42	拍电影	1001	
101707203	72	3	培养3	2:527220;5004:405	1601;1603;1605	21:83;11:42;11:42	拍电影	1001	
101707204	72	4	培养4	2:527220;5004:405	1601;1602;1605	21:83;11:42;11:42	拍电影	1001	
101707301	73	1	培养1	2:534470;5004:405	1601;1602;1603	21:83;11:42;11:42	拍电影	1001	
101707302	73	2	培养2	2:534470;5004:405	1602;1603;1605	11:42;11:42;11:42	拍电影	1001	
101707303	73	3	培养3	2:534470;5004:405	1601;1603;1605	21:83;11:42;11:42	拍电影	1001	
101707304	73	4	培养4	2:534470;5004:405	1601;1602;1605	21:83;11:42;11:42	拍电影	1001	
101707401	74	1	培养1	2:541720;5004:405	1601;1602;1603	21:83;11:41;11:41	拍电影	1001	
101707402	74	2	培养2	2:541720;5004:405	1602;1603;1605	11:41;11:41;11:41	拍电影	1001	
101707403	74	3	培养3	2:541720;5004:405	1601;1603;1605	21:83;11:41;11:41	拍电影	1001	
101707404	74	4	培养4	2:541720;5004:405	1601;1602;1605	21:83;11:41;11:41	拍电影	1001	
101707501	75	1	培养1	2:548970;5004:405	1601;1602;1603	21:83;11:41;11:41	拍电影	1001	
101707502	75	2	培养2	2:548970;5004:405	1602;1603;1605	11:41;11:41;11:41	拍电影	1001	
101707503	75	3	培养3	2:548970;5004:405	1601;1603;1605	21:83;11:41;11:41	拍电影	1001	
101707504	75	4	培养4	2:548970;5004:405	1601;1602;1605	21:83;11:41;11:41	拍电影	1001	
101707601	76	1	培养1	2:556510;5004:450	1601;1602;1603	23:89;11:44;11:44	拍电影	1001	
101707602	76	2	培养2	2:556510;5004:450	1602;1603;1605	11:44;11:44;11:44	拍电影	1001	
101707603	76	3	培养3	2:556510;5004:450	1601;1603;1605	23:89;11:44;11:44	拍电影	1001	
101707604	76	4	培养4	2:556510;5004:450	1601;1602;1605	23:89;11:44;11:44	拍电影	1001	
101707701	77	1	培养1	2:563760;5004:450	1601;1602;1603	22:88;11:44;11:44	拍电影	1001	
101707702	77	2	培养2	2:563760;5004:450	1602;1603;1605	11:44;11:44;11:44	拍电影	1001	
101707703	77	3	培养3	2:563760;5004:450	1601;1603;1605	22:88;11:44;11:44	拍电影	1001	
101707704	77	4	培养4	2:563760;5004:450	1601;1602;1605	22:88;11:44;11:44	拍电影	1001	
101707801	78	1	培养1	2:571010;5004:450	1601;1602;1603	22:88;11:44;11:44	拍电影	1001	
101707802	78	2	培养2	2:571010;5004:450	1602;1603;1605	11:44;11:44;11:44	拍电影	1001	
101707803	78	3	培养3	2:571010;5004:450	1601;1603;1605	22:88;11:44;11:44	拍电影	1001	
101707804	78	4	培养4	2:571010;5004:450	1601;1602;1605	22:88;11:44;11:44	拍电影	1001	
101707901	79	1	培养1	2:578260;5004:450	1601;1602;1603	22:88;11:44;11:44	拍电影	1001	
101707902	79	2	培养2	2:578260;5004:450	1602;1603;1605	11:44;11:44;11:44	拍电影	1001	
101707903	79	3	培养3	2:578260;5004:450	1601;1603;1605	22:88;11:44;11:44	拍电影	1001	
